animal,timestamp,lon,lat,datetime_utc,datetime_hst,month,year,season,tod,nearest_island,w_l_ward,date,Date,moon.phase,MEI,Periodmei,Periodmeifull
MdTag013,6/13/2012 19:00,-155.8617,18.86572,6/13/2012 19:00,6/13/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/13/2012 19:00,6/13/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/13/2012 23:00,-155.8597,18.86135,6/13/2012 23:00,6/13/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/13/2012 23:00,6/13/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/14/2012 3:00,-155.8553,18.86243,6/14/2012 3:00,6/13/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/14/2012 3:00,6/14/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/14/2012 7:00,-155.8436,18.88487,6/14/2012 7:00,6/13/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/14/2012 7:00,6/14/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/14/2012 11:00,-155.86,18.91978,6/14/2012 11:00,6/14/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/14/2012 11:00,6/14/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/14/2012 15:00,-155.8894,18.95639,6/14/2012 15:00,6/14/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/14/2012 15:00,6/14/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/14/2012 19:00,-155.9047,18.99744,6/14/2012 19:00,6/14/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/14/2012 19:00,6/14/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/14/2012 23:00,-155.8917,18.99834,6/14/2012 23:00,6/14/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/14/2012 23:00,6/14/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/15/2012 3:00,-155.8747,18.96236,6/15/2012 3:00,6/14/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/15/2012 3:00,6/15/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/15/2012 7:00,-155.8665,18.9023,6/15/2012 7:00,6/14/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/15/2012 7:00,6/15/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/15/2012 11:00,-155.8554,18.86457,6/15/2012 11:00,6/15/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/15/2012 11:00,6/15/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/15/2012 15:00,-155.8427,18.87101,6/15/2012 15:00,6/15/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/15/2012 15:00,6/15/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/15/2012 19:00,-155.8336,18.93733,6/15/2012 19:00,6/15/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/15/2012 19:00,6/15/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/15/2012 23:00,-155.8613,18.91155,6/15/2012 23:00,6/15/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/15/2012 23:00,6/15/2012,3rd Quarter,-0.1,Neutral,Neutral
MdTag013,6/16/2012 3:00,-155.8786,18.84402,6/16/2012 3:00,6/15/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/16/2012 3:00,6/16/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/16/2012 7:00,-155.8419,18.80831,6/16/2012 7:00,6/15/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/16/2012 7:00,6/16/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/16/2012 11:00,-155.7773,18.80651,6/16/2012 11:00,6/16/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/16/2012 11:00,6/16/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/16/2012 15:00,-155.7325,18.78183,6/16/2012 15:00,6/16/2012 5:00,6,2012,spring,Night,Hawai'i,windward,6/16/2012 15:00,6/16/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/16/2012 19:00,-155.7264,18.73394,6/16/2012 19:00,6/16/2012 9:00,6,2012,spring,Day,Hawai'i,windward,6/16/2012 19:00,6/16/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/16/2012 23:00,-155.7068,18.74811,6/16/2012 23:00,6/16/2012 13:00,6,2012,spring,Day,Hawai'i,windward,6/16/2012 23:00,6/16/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/17/2012 3:00,-155.7911,18.75783,6/17/2012 3:00,6/16/2012 17:00,6,2012,spring,Day,Hawai'i,windward,6/17/2012 3:00,6/17/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/17/2012 7:00,-155.8659,18.77946,6/17/2012 7:00,6/16/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/17/2012 7:00,6/17/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/17/2012 11:00,-155.8615,18.77785,6/17/2012 11:00,6/17/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/17/2012 11:00,6/17/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/17/2012 15:00,-155.8466,18.79302,6/17/2012 15:00,6/17/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/17/2012 15:00,6/17/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/17/2012 19:00,-155.8344,18.85009,6/17/2012 19:00,6/17/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/17/2012 19:00,6/17/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/17/2012 23:00,-155.8476,18.83287,6/17/2012 23:00,6/17/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/17/2012 23:00,6/17/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/18/2012 3:00,-155.9227,18.81463,6/18/2012 3:00,6/17/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/18/2012 3:00,6/18/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/18/2012 7:00,-155.9828,18.80755,6/18/2012 7:00,6/17/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/18/2012 7:00,6/18/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/18/2012 11:00,-156.0176,18.77405,6/18/2012 11:00,6/18/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/18/2012 11:00,6/18/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/18/2012 15:00,-156.0432,18.74201,6/18/2012 15:00,6/18/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/18/2012 15:00,6/18/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/18/2012 19:00,-156.0537,18.74212,6/18/2012 19:00,6/18/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/18/2012 19:00,6/18/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/18/2012 23:00,-156.0622,18.76999,6/18/2012 23:00,6/18/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/18/2012 23:00,6/18/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/19/2012 3:00,-156.0868,18.77479,6/19/2012 3:00,6/18/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/19/2012 3:00,6/19/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/19/2012 7:00,-156.1097,18.77038,6/19/2012 7:00,6/18/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/19/2012 7:00,6/19/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/19/2012 11:00,-156.1317,18.76827,6/19/2012 11:00,6/19/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/19/2012 11:00,6/19/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/19/2012 15:00,-156.1412,18.76113,6/19/2012 15:00,6/19/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/19/2012 15:00,6/19/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/19/2012 19:00,-156.0997,18.72163,6/19/2012 19:00,6/19/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/19/2012 19:00,6/19/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/19/2012 23:00,-156.0461,18.69696,6/19/2012 23:00,6/19/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/19/2012 23:00,6/19/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/20/2012 3:00,-156.0236,18.69122,6/20/2012 3:00,6/19/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/20/2012 3:00,6/20/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/20/2012 7:00,-156.0573,18.62325,6/20/2012 7:00,6/19/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/20/2012 7:00,6/20/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/20/2012 11:00,-156.0741,18.58047,6/20/2012 11:00,6/20/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/20/2012 11:00,6/20/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/20/2012 15:00,-156.0873,18.55358,6/20/2012 15:00,6/20/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/20/2012 15:00,6/20/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/20/2012 19:00,-156.1208,18.55269,6/20/2012 19:00,6/20/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/20/2012 19:00,6/20/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/20/2012 23:00,-156.2105,18.56431,6/20/2012 23:00,6/20/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/20/2012 23:00,6/20/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/21/2012 3:00,-156.2956,18.54069,6/21/2012 3:00,6/20/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/21/2012 3:00,6/21/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/21/2012 7:00,-156.3681,18.57923,6/21/2012 7:00,6/20/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/21/2012 7:00,6/21/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/21/2012 11:00,-156.3759,18.57108,6/21/2012 11:00,6/21/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/21/2012 11:00,6/21/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/21/2012 15:00,-156.3691,18.54135,6/21/2012 15:00,6/21/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/21/2012 15:00,6/21/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/21/2012 19:00,-156.365,18.50654,6/21/2012 19:00,6/21/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/21/2012 19:00,6/21/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/21/2012 23:00,-156.3777,18.53973,6/21/2012 23:00,6/21/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/21/2012 23:00,6/21/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/22/2012 3:00,-156.3961,18.62294,6/22/2012 3:00,6/21/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/22/2012 3:00,6/22/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/22/2012 7:00,-156.4063,18.67407,6/22/2012 7:00,6/21/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/22/2012 7:00,6/22/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/22/2012 11:00,-156.3676,18.68913,6/22/2012 11:00,6/22/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/22/2012 11:00,6/22/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/22/2012 15:00,-156.3085,18.69831,6/22/2012 15:00,6/22/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/22/2012 15:00,6/22/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/22/2012 19:00,-156.257,18.70009,6/22/2012 19:00,6/22/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/22/2012 19:00,6/22/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/22/2012 23:00,-156.2382,18.68601,6/22/2012 23:00,6/22/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/22/2012 23:00,6/22/2012,New Moon,-0.1,Neutral,Neutral
MdTag013,6/23/2012 3:00,-156.2342,18.66569,6/23/2012 3:00,6/22/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/23/2012 3:00,6/23/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/23/2012 7:00,-156.2302,18.64674,6/23/2012 7:00,6/22/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/23/2012 7:00,6/23/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/23/2012 11:00,-156.2192,18.63809,6/23/2012 11:00,6/23/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/23/2012 11:00,6/23/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/23/2012 15:00,-156.2001,18.66779,6/23/2012 15:00,6/23/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/23/2012 15:00,6/23/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/23/2012 19:00,-156.164,18.76729,6/23/2012 19:00,6/23/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/23/2012 19:00,6/23/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/23/2012 23:00,-156.1499,18.78965,6/23/2012 23:00,6/23/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/23/2012 23:00,6/23/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/24/2012 3:00,-156.1613,18.76433,6/24/2012 3:00,6/23/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/24/2012 3:00,6/24/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/24/2012 7:00,-156.178,18.73067,6/24/2012 7:00,6/23/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/24/2012 7:00,6/24/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/24/2012 11:00,-156.1944,18.70041,6/24/2012 11:00,6/24/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/24/2012 11:00,6/24/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/24/2012 15:00,-156.209,18.66661,6/24/2012 15:00,6/24/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/24/2012 15:00,6/24/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/24/2012 19:00,-156.2206,18.63422,6/24/2012 19:00,6/24/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/24/2012 19:00,6/24/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/24/2012 23:00,-156.2307,18.64155,6/24/2012 23:00,6/24/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/24/2012 23:00,6/24/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/25/2012 3:00,-156.2305,18.68058,6/25/2012 3:00,6/24/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/25/2012 3:00,6/25/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/25/2012 7:00,-156.2049,18.70886,6/25/2012 7:00,6/24/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/25/2012 7:00,6/25/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/25/2012 11:00,-156.1312,18.71721,6/25/2012 11:00,6/25/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/25/2012 11:00,6/25/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/25/2012 15:00,-156.0641,18.78426,6/25/2012 15:00,6/25/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/25/2012 15:00,6/25/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/25/2012 19:00,-156.0351,18.90157,6/25/2012 19:00,6/25/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/25/2012 19:00,6/25/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/25/2012 23:00,-155.9924,18.98098,6/25/2012 23:00,6/25/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/25/2012 23:00,6/25/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/26/2012 3:00,-155.9429,19.05595,6/26/2012 3:00,6/25/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/26/2012 3:00,6/26/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/26/2012 7:00,-155.9171,19.07098,6/26/2012 7:00,6/25/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/26/2012 7:00,6/26/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/26/2012 11:00,-155.9241,19.09701,6/26/2012 11:00,6/26/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/26/2012 11:00,6/26/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/26/2012 15:00,-155.9376,19.15041,6/26/2012 15:00,6/26/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/26/2012 15:00,6/26/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/26/2012 19:00,-155.9512,19.25735,6/26/2012 19:00,6/26/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/26/2012 19:00,6/26/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/26/2012 23:00,-155.9602,19.33964,6/26/2012 23:00,6/26/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/26/2012 23:00,6/26/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/27/2012 3:00,-155.964,19.3957,6/27/2012 3:00,6/26/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/27/2012 3:00,6/27/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/27/2012 7:00,-155.9686,19.4293,6/27/2012 7:00,6/26/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/27/2012 7:00,6/27/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/27/2012 11:00,-155.983,19.45603,6/27/2012 11:00,6/27/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/27/2012 11:00,6/27/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/27/2012 15:00,-156.0062,19.51409,6/27/2012 15:00,6/27/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/27/2012 15:00,6/27/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/27/2012 19:00,-156.049,19.63846,6/27/2012 19:00,6/27/2012 9:00,6,2012,spring,Day,Hawai'i,leeward,6/27/2012 19:00,6/27/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/27/2012 23:00,-156.071,19.7223,6/27/2012 23:00,6/27/2012 13:00,6,2012,spring,Day,Hawai'i,leeward,6/27/2012 23:00,6/27/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/28/2012 3:00,-156.1113,19.94243,6/28/2012 3:00,6/27/2012 17:00,6,2012,spring,Day,Hawai'i,leeward,6/28/2012 3:00,6/28/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/28/2012 7:00,-156.1158,20.07134,6/28/2012 7:00,6/27/2012 21:00,6,2012,spring,Night,Hawai'i,leeward,6/28/2012 7:00,6/28/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/28/2012 11:00,-156.1174,20.16726,6/28/2012 11:00,6/28/2012 1:00,6,2012,spring,Night,Hawai'i,leeward,6/28/2012 11:00,6/28/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/28/2012 15:00,-156.1224,20.28017,6/28/2012 15:00,6/28/2012 5:00,6,2012,spring,Night,Hawai'i,leeward,6/28/2012 15:00,6/28/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/28/2012 19:00,-156.1159,20.3985,6/28/2012 19:00,6/28/2012 9:00,6,2012,spring,Day,Maui,leeward,6/28/2012 19:00,6/28/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/28/2012 23:00,-156.0771,20.51737,6/28/2012 23:00,6/28/2012 13:00,6,2012,spring,Day,Maui,leeward,6/28/2012 23:00,6/28/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/29/2012 3:00,-155.9999,20.61615,6/29/2012 3:00,6/28/2012 17:00,6,2012,spring,Day,Maui,windward,6/29/2012 3:00,6/29/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/29/2012 7:00,-155.9089,20.71067,6/29/2012 7:00,6/28/2012 21:00,6,2012,spring,Night,Maui,windward,6/29/2012 7:00,6/29/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/29/2012 11:00,-155.8733,20.75666,6/29/2012 11:00,6/29/2012 1:00,6,2012,spring,Night,Maui,windward,6/29/2012 11:00,6/29/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/29/2012 15:00,-155.8387,20.78863,6/29/2012 15:00,6/29/2012 5:00,6,2012,spring,Night,Maui,windward,6/29/2012 15:00,6/29/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/29/2012 19:00,-155.7858,20.85791,6/29/2012 19:00,6/29/2012 9:00,6,2012,spring,Day,Maui,windward,6/29/2012 19:00,6/29/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/29/2012 23:00,-155.8116,20.89503,6/29/2012 23:00,6/29/2012 13:00,6,2012,spring,Day,Maui,windward,6/29/2012 23:00,6/29/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag013,6/30/2012 3:00,-155.9139,20.94482,6/30/2012 3:00,6/29/2012 17:00,6,2012,spring,Day,Maui,windward,6/30/2012 3:00,6/30/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/30/2012 7:00,-155.9841,20.96586,6/30/2012 7:00,6/29/2012 21:00,6,2012,spring,Night,Maui,windward,6/30/2012 7:00,6/30/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/30/2012 11:00,-156.0427,20.97315,6/30/2012 11:00,6/30/2012 1:00,6,2012,spring,Night,Maui,windward,6/30/2012 11:00,6/30/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/30/2012 15:00,-156.0851,21.00331,6/30/2012 15:00,6/30/2012 5:00,6,2012,spring,Night,Maui,windward,6/30/2012 15:00,6/30/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/30/2012 19:00,-156.1178,21.06489,6/30/2012 19:00,6/30/2012 9:00,6,2012,spring,Day,Maui,windward,6/30/2012 19:00,6/30/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,6/30/2012 23:00,-156.1315,21.15456,6/30/2012 23:00,6/30/2012 13:00,6,2012,spring,Day,Maui,windward,6/30/2012 23:00,6/30/2012,Full Moon,-0.1,Neutral,Neutral
MdTag013,7/1/2012 3:00,-156.1614,21.23936,7/1/2012 3:00,6/30/2012 17:00,7,2012,spring,Day,Maui,windward,7/1/2012 3:00,7/1/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/1/2012 7:00,-156.303,21.28488,7/1/2012 7:00,6/30/2012 21:00,7,2012,spring,Night,Maui,windward,7/1/2012 7:00,7/1/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/1/2012 11:00,-156.3768,21.31681,7/1/2012 11:00,7/1/2012 1:00,7,2012,spring,Night,Maui,windward,7/1/2012 11:00,7/1/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/1/2012 15:00,-156.3785,21.35562,7/1/2012 15:00,7/1/2012 5:00,7,2012,spring,Night,Moloka'i,windward,7/1/2012 15:00,7/1/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/1/2012 19:00,-156.3372,21.38858,7/1/2012 19:00,7/1/2012 9:00,7,2012,spring,Day,Moloka'i,windward,7/1/2012 19:00,7/1/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/1/2012 23:00,-156.2843,21.36629,7/1/2012 23:00,7/1/2012 13:00,7,2012,spring,Day,Maui,windward,7/1/2012 23:00,7/1/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/2/2012 3:00,-156.237,21.3185,7/2/2012 3:00,7/1/2012 17:00,7,2012,spring,Day,Maui,windward,7/2/2012 3:00,7/2/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/2/2012 7:00,-156.1902,21.26405,7/2/2012 7:00,7/1/2012 21:00,7,2012,spring,Night,Maui,windward,7/2/2012 7:00,7/2/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/2/2012 11:00,-156.1484,21.21233,7/2/2012 11:00,7/2/2012 1:00,7,2012,spring,Night,Maui,windward,7/2/2012 11:00,7/2/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/2/2012 15:00,-156.125,21.17857,7/2/2012 15:00,7/2/2012 5:00,7,2012,spring,Night,Maui,windward,7/2/2012 15:00,7/2/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/2/2012 19:00,-156.132,21.17454,7/2/2012 19:00,7/2/2012 9:00,7,2012,spring,Day,Maui,windward,7/2/2012 19:00,7/2/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/2/2012 23:00,-156.1206,21.12877,7/2/2012 23:00,7/2/2012 13:00,7,2012,spring,Day,Maui,windward,7/2/2012 23:00,7/2/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/3/2012 3:00,-156.1063,21.10114,7/3/2012 3:00,7/2/2012 17:00,7,2012,spring,Day,Maui,windward,7/3/2012 3:00,7/3/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/3/2012 7:00,-156.0987,21.10918,7/3/2012 7:00,7/2/2012 21:00,7,2012,spring,Night,Maui,windward,7/3/2012 7:00,7/3/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/3/2012 11:00,-156.0872,21.1578,7/3/2012 11:00,7/3/2012 1:00,7,2012,spring,Night,Maui,windward,7/3/2012 11:00,7/3/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/3/2012 15:00,-156.0746,21.22644,7/3/2012 15:00,7/3/2012 5:00,7,2012,spring,Night,Maui,windward,7/3/2012 15:00,7/3/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/3/2012 19:00,-156.0394,21.22498,7/3/2012 19:00,7/3/2012 9:00,7,2012,spring,Day,Maui,windward,7/3/2012 19:00,7/3/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/3/2012 23:00,-156.012,21.23756,7/3/2012 23:00,7/3/2012 13:00,7,2012,spring,Day,Maui,windward,7/3/2012 23:00,7/3/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/4/2012 3:00,-155.9944,21.30199,7/4/2012 3:00,7/3/2012 17:00,7,2012,spring,Day,Maui,windward,7/4/2012 3:00,7/4/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/4/2012 7:00,-155.9373,21.36272,7/4/2012 7:00,7/3/2012 21:00,7,2012,spring,Night,Maui,windward,7/4/2012 7:00,7/4/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/4/2012 11:00,-155.8957,21.41866,7/4/2012 11:00,7/4/2012 1:00,7,2012,spring,Night,Maui,windward,7/4/2012 11:00,7/4/2012,Full Moon,0.4,Neutral,Neutral
MdTag013,7/4/2012 15:00,-155.8724,21.43366,7/4/2012 15:00,7/4/2012 5:00,7,2012,spring,Night,Maui,windward,7/4/2012 15:00,7/4/2012,Full Moon,0.4,Neutral,Neutral
